0.004874291829764843,-0.0209141094237566,0.04658293351531029,0.024432174861431122,0.06366709619760513,0.03771062567830086,0.03171190246939659,0.04781312867999077,0.0001197816600324586,-0.03682463616132736,0.003983915783464909,0.01662975549697876,-0.07532674819231033,0.03302684798836708,0.0019442907068878412,0.06586253643035889,0.06251736730337143,-0.001629868638701737,0.004212989937514067,0.019135136157274246,-0.019999995827674866,-0.01101419236510992,0.01973513513803482,0.0015569302486255765,0.04920528456568718,-0.020505568012595177,0.0028629996813833714,0.03147635981440544,-0.0796583741903305,-0.012691442854702473,0.05749111250042915,0.024612408131361008,-0.022346554324030876,-0.004751416854560375,-0.019837571308016777,0.007215311285108328,-0.020387711003422737,0.00782159622758627,-0.053895458579063416,-0.006080914288759232,-0.030169550329446793,-0.03129269927740097,-0.028053706511855125,-0.01863252930343151,-0.05453478917479515,-0.011455063708126545,-0.034425459802150726,0.015096819959580898,-0.0399218425154686,-0.061926379799842834,-0.05678980052471161,0.04847664386034012,0.013604337349534035,0.030355270951986313,0.023684298619627953,0.04709821194410324,0.010306735523045063,-0.04644220322370529,-0.009153439663350582,-0.05297275632619858,0.042895086109638214,0.0013188013108447194,0.0343359000980854,-0.014394181780517101,0.017495131120085716,-0.00502079539000988,0.03411479666829109,0.04963543638586998,-0.04982253909111023,-0.026100629940629005,-0.018262328580021858,-0.02560616470873356,0.004093583207577467,-0.022123735398054123,-0.006578216794878244,-0.06660451740026474,-0.018964551389217377,0.02753976732492447,0.042139504104852676,0.03868766129016876,0.014978278428316116,0.01293455995619297,0.013975420035421848,0.04175650328397751,-0.049487628042697906,-0.03606022894382477,-0.023182222619652748,-0.011885334737598896,-0.04854212701320648,0.043890248984098434,0.01119934767484665,-0.025919172912836075,0.07642607390880585,0.021131688728928566,0.01175769604742527,0.0010781444143503904,0.04577553644776344,-0.014933188445866108,0.014371754601597786,0.049437105655670166,0.0051068090833723545,-0.020125463604927063,-0.01234904769808054,0.0080424128100276,-0.07685493677854538,-0.022956814616918564,0.017774561420083046,-0.019062912091612816,-0.015998950228095055,0.00449798908084631,0.024346129968762398,-0.007627815939486027,0.010335436090826988,0.025144897401332855,-0.11537867039442062,0.06941211968660355,0.009824964217841625,-0.007837641052901745,-0.005634961649775505,-0.0060307239182293415,0.05550922453403473,0.018509602174162865,-0.023588180541992188,0.08515992760658264,0.05072455480694771,0.0018539236625656486,0.002904051449149847,0.05236100032925606,-0.05381011590361595,-0.06885053962469101,-0.008892560377717018,0.03792223706841469,0.014939679764211178,0.0009773006895557046,0.007975954562425613,-0.03050732985138893,0.028663799166679382,-0.046974342316389084,0.011250022798776627,-0.014754386618733406,0.04531329125165939,0.025212213397026062,-0.03776438906788826,0.01799110323190689,0.02545762248337269,-0.03353094309568405,0.013684980571269989,-0.036330413073301315,-0.002944846637547016,0.016635743901133537,0.013626490719616413,0.006889559328556061,0.04159598797559738,-0.04278324544429779,-0.018045200034976006,0.05559658259153366,0.013847732916474342,0.03776185214519501,-0.0578051321208477,0.021714240312576294,0.021267609670758247,0.021799974143505096,0.00037603199598379433,-0.0033931422512978315,-0.007965217344462872,-0.001438795356079936,-0.012184539809823036,-0.005882804282009602,-0.004412946291267872,0.02565769851207733,-0.02924887277185917,-0.015276418067514896,0.059137165546417236,-0.01503951195627451,0.026615824550390244,0.05569181963801384,0.10631389170885086,-0.004600473213940859,-0.017570996657013893,0.024689996615052223,-0.08698000013828278,0.032347895205020905,0.01266122329980135,-0.02701864205300808,0.014112807810306549,-0.058561503887176514,0.04623384401202202,-0.022884590551257133,0.005638053175061941,-0.01297791674733162,-0.11243011057376862,-0.06625981628894806,0.03326571360230446,0.022114645689725876,0.06116094812750816,-0.013782188296318054,-0.03581908345222473,0.04170882701873779,-0.024766724556684494,0.0534764863550663,0.010118497535586357,-0.002008110284805298,0.026349330320954323,-0.04987069219350815,-0.07783278077840805,0.01608738861978054,0.050429314374923706,0.021519402042031288,0.024109013378620148,0.02469562366604805,-0.016947932541370392,-0.013053763657808304,0.05331464111804962,-0.01082952693104744,0.04273834824562073,-0.025652410462498665,-0.021417291834950447,-0.06425014138221741,-0.0032178154215216637,-0.055867087095975876,0.020921669900417328,-0.01639506220817566,-0.03398304432630539,0.012746413238346577,-0.043008990585803986,0.04719158634543419,0.08461505174636841,-0.04592107981443405,0.004240196198225021,0.020811330527067184,-0.013194861821830273,0.005829945206642151,0.019184868782758713,-0.02555646374821663,0.029105762019753456,0.002991175279021263,-0.008573670871555805,-0.024432292208075523,0.06955769658088684,-0.051161281764507294,-0.022361060604453087,0.05158538371324539,-0.009410587139427662,0.03825213387608528,0.006634532939642668,0.0282090175896883,0.004661242943257093,-0.011708366684615612,-0.05154101550579071,-0.014440543949604034,0.005070557817816734,-0.04184858128428459,0.024710645899176598,-0.032506056129932404,0.005492538213729858,-0.07089144736528397,-0.018224487081170082,0.016028406098484993,0.05566974729299545,0.012697551399469376,-0.006941427476704121,0.009264008142054081,-0.04309985041618347,-0.004173520486801863,-0.040738802403211594,-0.07331762462854385,-0.0009492679382674396,-0.01462493371218443,0.01101817935705185,0.01201863307505846,0.04455278813838959,0.028581183403730392,-0.007180073764175177,0.028852246701717377,-0.037478573620319366,0.017257174476981163,0.0922650471329689,0.0056949821300804615,-0.017090683802962303,-0.019771356135606766,0.03291340917348862,0.050561726093292236,-0.017982646822929382,-0.0547429658472538,-0.019166480749845505,-0.07645410299301147,-0.025570232421159744,-0.004637835081666708,-0.0698729082942009,-0.005943759810179472,-0.01754891872406006,0.02637672796845436,0.014048389159142971,-0.009957992471754551,0.025416012853384018,0.011342165060341358,0.0080869747325778,0.02433289960026741,0.009798761457204819,0.002363725332543254,-0.02006682939827442,0.04365452006459236,0.022676365450024605,0.012073628604412079,-0.019761551171541214,-0.01317137572914362,-0.018665650859475136,-0.06739139556884766,-0.1843128353357315,-0.01850018836557865,0.0065744416788220406,-0.053217507898807526,0.07259610295295715,-0.04009073227643967,0.054510697722435,0.008629260584712029,-0.060473859310150146,0.06438183784484863,0.019157404080033302,-0.02827664650976658,0.02795836143195629,0.022270137444138527,0.020367560908198357,0.05405373498797417,-0.029279572889208794,-0.031132996082305908,-0.01843123696744442,0.02534770406782627,-0.04619847610592842,-0.0942399725317955,0.004343383014202118,-0.0025702030397951603,0.024631131440401077,0.062214985489845276,-0.009704356081783772,-0.026571938768029213,-0.041114237159490585,-0.036275628954172134,-0.0323595330119133,-0.02600502036511898,-0.016011642292141914,0.01792915165424347,0.03394553065299988,-0.00427709985524416,0.010240050032734871,-0.023808032274246216,-0.03630280867218971,-0.03128648176789284,-0.012194481678307056,0.011312671937048435,0.013269089162349701,0.0071604298427701,0.05824466422200203,-0.021563421934843063,-0.04000146687030792,-0.02830399200320244,-0.036468371748924255,0.07322214543819427,0.012906895950436592,0.004312501288950443,-0.023721368983387947,0.039205629378557205,-0.05922064930200577,0.022687716409564018,-0.006694309879094362,0.05100398138165474,-0.02550213411450386,0.03021780587732792,-0.016970954835414886,-0.054243531078100204,-0.04061863571405411,-0.005189330782741308,-0.010057847946882248,-0.062337104231119156,-0.033939577639102936,-0.027366384863853455,0.06673921644687653,0.04055982455611229,-0.037313107401132584,0.020005621016025543,0.010403924621641636,-0.0795736089348793,-0.0011175837134942412,-0.025716323405504227,-0.012283509597182274,-0.024246810004115105,-0.006542991381138563,0.02984292432665825,-0.022857461124658585,-0.03441070392727852,0.010971765965223312,0.022201376035809517,-0.01573558710515499,-0.04340725392103195,-0.003918489906936884,0.010935318656265736,-0.023350004106760025,-0.010373426601290703,0.07749968022108078,0.0018357484368607402,0.045734308660030365,-0.005947326309978962,0.02043827995657921,0.05239676311612129,-0.029422376304864883,-0.00428909482434392,-0.012759186327457428,-0.03515470400452614,0.011519866064190865,-0.08867606520652771,0.028816252946853638,-0.0052520353347063065,-0.012001380324363708,0.009312137961387634,-0.06008024513721466,-0.007085342891514301,0.046365492045879364,0.024784501641988754,0.06307583302259445,0.010885775089263916,0.02714097499847412,-0.03693418949842453,0.009898211807012558,-0.057388003915548325,0.03840584307909012,0.048939745873212814,0.03638748079538345,0.0046836575493216515,-0.002550616394728422,0.032365672290325165,-0.05372101068496704,-0.011638899333775043,-0.11628127843141556,0.020181972533464432,-0.011309967376291752,0.01479856763035059,-0.012116177938878536,0.04045714810490608,0.007773533463478088,0.01846732571721077,0.03986604884266853,-0.0029522201512008905,0.0009707302087917924,-0.00226509477943182,-0.05436558648943901,-0.053186219185590744,8.510184125043452e-05,-0.006246504373848438,0.003034372115507722,0.01271199993789196,-0.021287618204951286,-0.03434207662940025,0.025019554421305656,0.05633166432380676,-0.002107209526002407,-0.03758697211742401,0.024246590211987495,0.03303046151995659,-0.05587824061512947,-0.055532198399305344,0.01084064319729805,-0.06200665235519409,-0.03737078979611397,-0.04441188648343086,0.019227460026741028,-0.03713557496666908,-0.007862046360969543,-0.04214310273528099,-0.010487983003258705,-0.04969804733991623,-0.027896737679839134,0.022342154756188393,0.04080604761838913,0.10056930780410767,-0.020865626633167267,-0.038029808551073074,-0.0026938198134303093,0.03948868066072464,-0.0006402648868970573,-0.036866702139377594,-0.0456937737762928,0.00654307147487998,0.0001688676857156679,0.015540976077318192,0.014921978116035461,-0.02127709984779358,0.04388037696480751,0.002015541773289442,0.023521695286035538,-0.0037831999361515045,-0.044010963290929794,-0.0029252890963107347,0.07694833725690842,-0.04193142056465149,0.004020688124001026,-0.057613518089056015,-0.045689843595027924,-0.007653026841580868,0.009240500628948212,0.029416071251034737,-0.024145402014255524,0.038292594254016876,-0.05836806818842888,-0.08455047756433487,-0.0008569216588512063,0.023616613820195198,0.03747263178229332,0.001792394439689815,0.022268246859312057,0.034678563475608826,-0.03566370904445648,0.023208793252706528,0.02875969372689724,-0.09855164587497711,0.0342629998922348,0.01784505322575569,-0.002758499002084136,0.0412081815302372,-0.0438537634909153,-0.014173673465847969,-0.02084440365433693,-0.016860639676451683,0.01207193173468113,-0.034918010234832764,0.015032235532999039,-0.00940247904509306,0.012279017828404903,-0.027748819440603256,0.0011599770514294505,-0.037280235439538956,-0.016842864453792572,-0.020885339006781578,-0.03429556265473366,0.029632776975631714,-0.012988759204745293,0.0020577621180564165,0.04742545261979103,-0.033534444868564606,0.013262555003166199,-0.03187742829322815,0.01351591944694519,0.07306534051895142,0.007492396514862776,0.03857317566871643,-0.021509846672415733,-0.024979082867503166,0.005566430278122425,0.013277698308229446,-0.008052845485508442,0.003080749185755849,-0.03681502863764763,-0.05130600929260254,-0.006199763622134924,0.020335081964731216,-0.0030989970546215773,0.004616783000528812,-0.030771110206842422,0.06095050647854805,-0.007949944585561752,-0.005711860489100218,0.0044992477633059025,0.016207361593842506,0.06723035871982574,-0.053827058523893356,-0.038005683571100235,0.04827191308140755,-0.030282460153102875,0.023039033636450768,-0.014075522311031818,-0.005132831633090973,-0.01282388623803854,0.010094606317579746,0.0508134588599205,0.04537566378712654,-0.02105230651795864,-0.02925046533346176,0.024759652093052864,-0.027889611199498177,0.013465278781950474,-0.028503546491265297,0.03914070874452591,0.018343906849622726,0.00026120306574739516,0.008557658642530441,-0.014954649843275547,0.009636606089770794,-0.006238184403628111,-0.04533291608095169,-0.03296729922294617,0.02986769750714302,-0.01375329028815031,-0.03897885978221893,0.014078360982239246,-0.04756046459078789,-0.0013407524675130844,-0.01742476224899292,-0.054232366383075714,0.029496263712644577,0.012075074948370457,0.0468960665166378,0.022368984296917915,0.032608721405267715,-0.011716727167367935,-0.010622087866067886,0.059359852224588394,0.07137985527515411,0.010817077942192554,0.02051358111202717,-0.052299946546554565,0.054360199719667435,0.048896897584199905,-0.03737977147102356,-0.01996135525405407,0.014547399245202541,-0.025493847206234932,-0.05728742852807045,0.030680323019623756,0.002335870638489723,0.00882411003112793,-0.06683912873268127,0.02877715416252613,0.00897322129458189,-0.028435546904802322,-0.00459631672129035,0.03399018198251724,-0.05679318681359291,-0.030055614188313484,0.0025891915429383516,0.011050895787775517,-0.006548844277858734,0.06475704908370972,0.03821330517530441,0.013000056147575378,0.051030781120061874,-0.019261565059423447,0.003400988643988967,0.03986192122101784,0.06070496514439583,0.03273512423038483,0.018781621009111404,0.004870335105806589,0.08919447660446167,-0.0030540279112756252,-0.057439129799604416,0.021901918575167656,-0.018871527165174484,-0.0430445522069931,0.01635492593050003,-0.03355693072080612,0.05351140722632408,0.04067431017756462,0.05622757226228714,0.03157251700758934,0.030808523297309875,0.001966611947864294,0.004429418593645096,0.046453773975372314,0.00885031372308731,0.013778729364275932,0.0026353837456554174,0.018077202141284943,-0.027308298274874687,0.0102607486769557,-0.019908756017684937,-0.01035376824438572,-0.01951226219534874,-0.0372186154127121,-0.0005205255001783371,0.009221618063747883,0.006159261334687471,0.08696165680885315,-0.00410100445151329,0.02272905968129635,-0.009224148467183113,0.004408134613186121,-0.007171052508056164,0.056705258786678314,0.017396770417690277,0.01310973521322012,0.025643106549978256,0.005510442424565554,0.01591869816184044,-0.030659934505820274,0.007369510363787413,0.03163476660847664,-0.011810265481472015,0.02419694885611534,0.04836639016866684,0.015701089054346085,0.0014522237470373511,-0.04387981444597244,-0.06648755818605423,-0.032249853014945984,0.015334234572947025,-0.0247048232704401,0.006376158446073532,-0.04942787066102028,-0.04973441734910011,0.0023655619006603956,-0.07049349695444107,-0.01954655908048153,-0.01654389314353466,-0.04468114301562309,-0.04864170029759407,0.04531599208712578,0.036028169095516205,0.013632192276418209,0.010192432440817356,0.07505252212285995,0.0028206997085362673,-0.0165061354637146,-0.015813712030649185,0.023934004828333855,0.04231185466051102,-0.0026428389828652143,0.028527135029435158,-0.10133641958236694,0.023065628483891487,0.01901441439986229,0.007045659236609936,-0.06644932925701141,0.05058760195970535,0.0064379204995930195,-0.019083037972450256,0.058813028037548065,0.016674896702170372,0.03820805624127388,-0.016617173328995705,-0.0043558222241699696,-0.011944476515054703,0.008647262118756771,0.06667767465114594,-0.0370904915034771,0.05620914325118065,0.01519404724240303,0.022372810170054436,-0.03725837171077728,0.05731571465730667,0.0003004655591212213,0.011740682646632195,-0.05368513986468315,-0.011300252750515938,-0.02806192636489868,-0.10183798521757126,-0.01280156709253788,-0.027035340666770935,-0.0084194615483284,-0.06608053296804428,0.007406007964164019,-0.03730190917849541,0.047858987003564835,0.000563486129976809,-0.02256869338452816,-0.014765262603759766,-0.022557640448212624,-0.038846563547849655,-0.04947787895798683,-0.0015376709634438157,0.013632363639771938,-0.02311915159225464,0.05082611367106438,-0.05222092941403389,0.017804481089115143,-0.030405230820178986,-0.006231860723346472,0.03548624739050865,0.03574151173233986,-0.03068947233259678
